reviewerID,review,stars
A3FSL6VORNORYO,"Great product: Great product. Great low carb substitute for noodles. I don't mind them at all and I can't really tell a big difference between these and regular noodles. More reminiscent of a ramen noodle than a spaghetti noodle, FYI.",5
A3NY1V9TIEZNGJ,"Love these!!: These are the best! I can't eat grains, and this tastes just like pasta if prepared correctly.",5
AAHVJ4HU2U8E5,"but I didn't like them.: Maybe it's an acquired taste, but I didn't like them.",2
A2OA7E8ZDJPE1F,"Disgusting!: The brine smells like rotted fish. Rinsing the brine and blanching the noodles still results in ""noodles"", (using the term lightly), that are like chewing on thin rubber-bands. They are not digestible and are not only disgusting on the intake, but the outtake as well. AVOID!!!!!!",1
AA8EZFZ5XNT4K,"wonderful to use with stir-fry: Very interesting texture, wonderful to use with stir-fry. Requires extra preparation, fiber with no calories, I  like that..",5
A1GZY4FJX2KHWY,"Will never eat regular rice again !: This rice imitation of  is wonderful ! We will never eat regular rice again. The initial preperation is well worth the advantages of this and it make wonderful "" chicken soup ""!",5
A1PUBCZX290NND,Five Stars: Very good. Easy to cook and convenient. Good product for the money.,5
A17PDN3EW1F05G,One Star: Never again,1
A2PMJMU3CE72QN,One Star: Very fishy tasting and has a weird mouth feel and texture.  Not a winner.  Trashed it.,1
A2VK70XB3O2KG4,"like little snails in yucky solution: they look nasty, like little snails in yucky solution. they hardly look edible. i'm afraid to even try them. i would NOT recommend this product.

Also I want a refund or a gift card but of course, no one would respond to my request here at amazon.

do not purchase.

linda ruth jones
hagerstown md./ 21742",1
A2U7MA979B3FJ1,"It is ok: I was not really impressed with the product; it was kind of rubbery and tasteless even with sauces allowed.

LMM",3
A1O40GN0YJ9Z14,"Love! Drained all the liquid: Love! Drained all the liquid, got a pan piping hot, added a few drops of sesame oil, then tossed in the noodles Crushed red pepper and  some chicken bouillon, stir fried it all for 3-5 minutes. Delicious!!",5
A24IRLN0VI6FDU,Awesome you can eat food without putting weight on!: Awesome you can eat food without putting weight on!,5
AXHFSHIFHG1D3,"Already opened pouch in the box: The package was delivered early, however when I opened the box one of the pouches was already opened. When I pulled it out I noticed a corner was ripped causing it to drip the smelly liquid all over my counter before I realized it was spilled all over.",2
A2ECB3638GE0EN,"Great for weight loss.: These noodles helped me lose over 30lbs.  I love them, they fill me up, I eat them EVERY DAY.  But I remember the first time I tried them I was expecting them to taste and feel like pasta... They are similar, but different..  But don't let that scare you away, they are good in their own way, and if you cook them properly.  Before use, it helps to rinse them and boil them for 10 minutes to get the preservative odor and flavor out.  While cooking they suck up the flavor of your dish, so you will need to add extra salt, seasoning and chicken or beef stock.  Try them as a rice or noodle replacement in asian dishes.  The angel-hair variety is GREAT in soups.",5
A2RU66FHFBIDQK,"Good after rinsing: Love these in soups and as noodles or spaghetti.  If used right out of package they will have a weird gummy yucky texture.

To give it a good noodle texture, I rinse with cold water to get the fishy smell out then cut them up into smaller pieces and dry fry in a pan on high (no oil) until all the water is out. When all the water is out I add a little salt to the noodles then add to my sauce or meat and I feel like I've eaten a hearty and tasty meal.",5
A2YWOLPU022B1X,what's better!: No cals...what's better!,5
A1ZP2TGXE2C6UQ,"Kinda smelly at first, but a good filler: Do you want to add bulk to your meals without adding a lot of calories?  Enter the Miracle Noodle.  You have to drain it, then rinse it, then rinse it again, then cook it (usually pan-frying is the best method), but I feel like it adds a lot to a meal without adding any calories.  It takes seasoning well, and lends itself toward Asian-inspired applications.",5
A1QMNKHZU8A6UM,"These are awesome and I have tried them with Asian dishes: These are awesome and I have tried them with Asian dishes, Italian and other dishes and always very good.",5
A3DKKBYQH38DRN,"Five Stars: Nice texture, easy to prepare, and super healthy!",5
A1DBFJ0ACME6GH,This is so disgusting! The consistency and taste are just: I took one small bite and spit it out. This is so disgusting! The consistency and taste are just aweful,2
A2R6355NIKKBXV,Yuk!: That was the nastiest thing I ever ate!! I was nauseated for two days! It smelled like fish. The texture was like rubber bands. ,1
A11VUQHMXM2K3A,"Good 10 calories but whoa dude.: Good and helps feel like you've eaten a carby meal. Problem is, it's high fiber but... Make sure you book a toilet for tomorrow morning well in advance. It's stimulant laxative like.",3
A1YXIZ6C4JX3H8,One Star: They taste like you are eating gelatin.  No flavor and a weird consistency.,1
AHJ8TWAT2ECPT,I like the product but it arrived in a wet box ...: I like the product but it arrived in a wet box due to some of the bags breaking open during shipment. Better packaging/shipping needed.,3
AMAJ9ZHR0J999,"preferred to the angel hair: Hubby can't have pasta, so this is what we use for him.  Had read the angel hair was ""better"" but he prefers this form.",5
A2MTMT7ZKSJT3M,Will definitely keep buying this: I love this stuff. It is a great substitute for the real thing.,5
AO7D0KUHZVHWP,"Just not for me: They could be a good substitute for pasta, I just didn't like the texture. I also am not sure I dried them out enough and they were super slimy. So it could have just been my fault as to why I didn't like them, but just not for me.",3
A2KLAC9C0U45OK,"Better than expected!: I was expecting something awful, but I was pleasantly surprised.  The texture was very noodle like and it picks up flavors and ""holds"" sauce very well.  My only advice...skip the drying instructions, it made them rubbery.",4
A2D93FC3ZX00K7,One Star: They smell like old fish and have a rubber texture. I will not order again.,1
A3025VP2P5UDON,"Love them: Love this so much, they satisfy my craving for pasta  and I already lost 12lb in my first 2 weeks doing keto",5
AVWF0IWG042TM,"I Liked It!!: I tried the fettucini and covered it with marinara meat sauce.  I did rinse it longer than suggested as there was a smell.  I was pleasantly surprised at the texture and taste of this pasta!  I felt like I was getting a huge meal for very few calories.  I did not experience the ""rubber"" texture that some reviews allude to.  I did boil it longer than the suggested 1 minute (no more than 5), and drained it well and wrapped in a paper towel to remove moisture before covering with a sauce.  I'm looking forward to trying the rice and angel hair!",4
A24R3C3W8WFV5G,"Surprisingly Edible & Satisfying: Open it, awful smell. Dump into colander and drain. Quick rinse. Dump into bowl and cover with fresh water; add a tablespoon of vinegar or lemon juice. Let sit for 10-15 minutes. Drain. Presto! Noodles are now odorless, firm little strands of calorie-free goodness, ready for a spicy tomato sauce, a stir-fry, or adding to a yummy, brothy soup.  The secret is seasoning, because they have zero taste to go along with the zero calories. These will never be like the tender egg noodles you expect in a rich alfredo sauce, but as a substitute for noodles under a hearty tomato sauce, or as a substitute for ""glass"" noodles in Asian dishes---for zero calories, these little miracles are hard to beat. The secret is seasoning! When I use them as pasta in Italian dishes, I add some dried Italian seasoning along with the lemon juice. For an Asian stir fry. I add a little five-spice seasoning to the water. They will never replace pasta. They are a little toothy in texture. But for a calorie-restricted, or low carb diet, these really are a great addition to the ""eat all you want"" category.",5
